fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,encoder,data_id,data_name,cv,is_classification,n_samples,n_features,categorical features,openml_url
0.4751099586486816,0.0651972370442357,0.0097672224044799,0.0006904827462153,0.8479351474039287,0.0112246247196403,0.8335827801917558,0.0258622059795422,0.5058572115488745,0.0703505748477137,drop,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
0.966416335105896,0.1123556649524618,0.0683818340301513,0.0046634593243909,0.8454293233875957,0.0140460612602866,0.8382062218430943,0.0317149254577425,0.5181560092873932,0.0729444197270683,SKOrdinalEncoder,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
1.055443000793457,0.0790945036976343,0.0447784185409545,0.0068241348372388,0.8327785904312195,0.0230880846510203,0.7827905111413229,0.0518618597129066,0.4322303945367027,0.0928512012752355,SKTargetEncoder,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
2.380699372291565,0.140055040486951,0.0451839447021484,0.0067690933245598,0.8524727475955439,0.0125992341401502,0.8429248408699799,0.0272919928971706,0.5357534928348743,0.0636530548064571,SKTargetEncoderCV,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
1.1342047929763794,0.1003225289531217,0.0429708003997802,0.006055291845615,0.8395812125929918,0.0116449518055417,0.8105171510913255,0.0339924734238016,0.4584717339586578,0.073233282672037,SKTargetEncoderBS,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
2.308880257606506,0.130121026703798,0.0421669483184814,0.0056285101820606,0.8547403358397275,0.0124065435516428,0.8434089352728092,0.025208640700844,0.5346050280151898,0.0602409511983188,TargetRegressorEncoderCVBS,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
2.216512942314148,0.0967397109455782,0.1642048120498657,0.0239054908983272,0.8317044621802493,0.0238359191820903,0.7865305464476018,0.0514486625597932,0.4259749564305169,0.0925395500324922,SKTargetRegressionBaggingEncoder,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
2.2568999528884888,0.0982804411938135,0.1648189067840576,0.0228838801441569,0.841252427267517,0.0147129326571404,0.8095406007398915,0.038163804395861,0.4616018975897517,0.0816167041324013,SKTargetRegressionBaggingEncoderBS,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
1.390672516822815,0.1445934250050456,0.2148489236831665,0.0187868554058019,0.8354038887605751,0.0219792162517485,0.7852628214811459,0.0541409483388588,0.4383437854608917,0.0881889981649603,JamesSteinEncoder,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
4.519169735908508,0.1275033863702485,0.2205631494522094,0.0268138810844153,0.8527101279430171,0.0095566150684502,0.8443296945947628,0.0246028540558487,0.5388043537948679,0.05580033932549,JamesSteinEncoderCV,40536,SpeedDating,10,True,8378,120,61,https://www.openml.org/d/40536
