fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,encoder,data_id,data_name,cv,is_classification,n_samples,n_features,categorical features,openml_url
3.179268217086792,0.37303685020520133,0.06626300811767578,0.005671243573754287,0.9524142975268812,0.02366443926306395,0.9883650086496198,0.008417596357874205,0.9953993537754247,0.0034865006703757103,drop,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
4.28451817035675,0.6675778439605923,0.13384127616882324,0.01255086573377111,0.9523273831863349,0.023852139486741007,0.9885900360397782,0.008355870023317339,0.9954882363843426,0.003471469984592707,SKOrdinalEncoder,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
4.491801309585571,0.4206877851681123,0.11680772304534912,0.008206094508178772,0.9523563518269607,0.023902157677071104,0.9880895628661939,0.008761333372670972,0.9952954209513066,0.0035916590964347995,SKTargetEncoder,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
5.894623923301697,0.3254274428255992,0.09997518062591552,0.014800880017581324,0.926617685165682,0.04389598630761702,0.9839754122541459,0.01118636263423935,0.9936696575457541,0.004539201111672781,SKTargetEncoderCV,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
4.5989666223526005,0.45888398404983716,0.11897411346435546,0.01064836644629835,0.9523563518269607,0.023902157677071104,0.9880895628661939,0.008761333372670972,0.9952954209513066,0.0035916590964347995,SKTargetEncoderBS,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
5.72632622718811,0.41641333233679384,0.09230384826660157,0.009783004955081113,0.9081388241914162,0.07467817041079311,0.9759918192673126,0.026006759971886693,0.9911258152785674,0.008764043234010449,TargetRegressorEncoderCVBS,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
6.681827235221863,0.40281954230828804,0.2663784742355347,0.036489545557426964,0.9523563518269607,0.023902157677071104,0.9880895628661939,0.008761333372670972,0.9952954209513066,0.0035916590964347995,SKTargetRegressionBaggingEncoder,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
6.584020686149597,0.3208586624729453,0.25809311866760254,0.03505022859345781,0.9523853625609322,0.02394496346038799,0.9880954183672722,0.008768756255371163,0.9952976721000582,0.003594406033289641,SKTargetRegressionBaggingEncoderBS,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
4.591561627388001,0.45159085535091426,0.1720961570739746,0.019684560949896176,0.9523563518269607,0.023902157677071104,0.9880895628661939,0.008761333372670972,0.9952954209513066,0.0035916590964347995,JamesSteinEncoder,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
5.368489098548889,0.2949048705851232,0.1534116506576538,0.017838096217344057,0.9267628061848932,0.044110946133898744,0.9837629044331496,0.011595590309991743,0.9935968644198908,0.004673671227673853,JamesSteinEncoderCV,1486,nomao,10,True,34465,118,29,https://www.openml.org/d/1486
