fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,encoder,data_id,data_name,cv,is_classification,n_samples,n_features,categorical features,openml_url
2.897659969329834,0.19931243341417476,0.029384088516235352,0.003907972384847036,0.9498599999999999,0.0015232859219463575,0.8549077679538211,0.009043430582531474,0.5275460923477722,0.01866437137495285,drop,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
4.212936496734619,0.27037394563698336,0.34155228137969973,0.06052038304346057,0.9509799999999998,0.0018076504086797479,0.8634827798451508,0.0063534366567073175,0.5504652936395953,0.015091398904126039,SKOrdinalEncoder,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
11.388921427726746,0.4328464989727446,0.32739641666412356,0.07304359596079496,0.9100199999999999,0.0025960739588848365,0.559081044777684,0.01903393179159442,0.12685307285672165,0.014908756933655665,SKTargetEncoder,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
36.26018598079681,0.6054289791841093,0.2991821527481079,0.07135104518841652,0.9512600000000001,0.0017799999999999873,0.866053715640926,0.009473736835130978,0.5594728705288691,0.018853688925269445,SKTargetEncoderCV,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
12.323486518859863,0.598921359063612,0.3391289234161377,0.09598259210679265,0.91394,0.0017321662737739842,0.7151804106615158,0.02143004777355501,0.17806255786667746,0.018367452392556428,SKTargetEncoderBS,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
32.704837799072266,0.6265870350101741,0.30478081703186033,0.0798903726833078,0.95124,0.001955095905575996,0.8657683732999997,0.00951014265312078,0.5530519426552722,0.021493191323008143,TargetRegressorEncoderCVBS,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
32.18070964813232,0.6829625968340997,1.2166812419891357,0.19174348892759016,0.9116399999999999,0.002763765547219931,0.5963871365482667,0.024317513502001762,0.13663809668576532,0.01686404756196186,SKTargetRegressionBaggingEncoder,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
30.628725242614745,1.0009072354559636,1.204688596725464,0.14860536295065604,0.9171199999999999,0.0021581473536345674,0.7117224609845133,0.020640211268541847,0.20192370493102324,0.02470310837340234,SKTargetRegressionBaggingEncoderBS,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
5.5438751697540285,0.17577285052177055,0.1881040096282959,0.025534648670016827,0.9095000000000001,0.0027221315177632273,0.560406196728468,0.017850802336856892,0.126718806013279,0.01498116668461512,JamesSteinEncoder,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
7.498690104484558,0.3068513471740871,0.18420934677124023,0.032676876681493564,0.95124,0.0015357083056361763,0.8659304589974234,0.009195132690751161,0.5584263560050998,0.01908322535453563,JamesSteinEncoderCV,1114,KDDCup09_upselling,10,True,50000,230,38,https://www.openml.org/d/1114
